Unnamed: 0,Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
1386,14-Jan-2022,18185.0,18286.95,18119.65,18255.75,229451608,21024.51
1387,17-Jan-2022,18235.65,18321.55,18228.75,18308.1,266702919,23859.38
1388,18-Jan-2022,18337.2,18350.95,18085.9,18113.05,227507319,20852.67
1389,19-Jan-2022,18129.2,18129.2,17884.9,17938.4,276662654,25310.19
1390,20-Jan-2022,17921.0,17943.7,17648.45,17757.0,258094246,25863.29
1391,21-Jan-2022,17613.7,17707.6,17485.85,17617.15,277645373,25941.64
1392,24-Jan-2022,17575.15,17599.4,16997.85,17149.1,323847388,28387.73
1393,25-Jan-2022,17001.55,17309.15,16836.8,17277.95,326515896,31344.46
1394,27-Jan-2022,17062.0,17182.5,16866.75,17110.15,395596577,36296.64
1395,28-Jan-2022,17208.3,17373.5,17077.1,17101.95,355284285,29799.89
1396,31-Jan-2022,17301.05,17410.0,17264.15,17339.85,321660346,25474.13
1397,01-Feb-2022,17529.45,17622.4,17244.55,17576.85,386391485,30033.66
1398,02-Feb-2022,17706.2,17794.6,17674.8,17780.0,271205907,23611.59
1399,03-Feb-2022,17767.75,17781.15,17511.15,17560.2,226614989,20373.06
1400,04-Feb-2022,17590.2,17617.8,17462.55,17516.3,261434170,20651.85
1401,07-Feb-2022,17456.3,17536.75,17119.4,17213.6,265037933,21925.11
1402,08-Feb-2022,17279.85,17306.45,17043.65,17266.75,268526210,23846.16
1403,09-Feb-2022,17370.1,17477.15,17339.0,17463.8,236350514,19327.67
1404,10-Feb-2022,17554.1,17639.45,17427.15,17605.85,273606440,22210.93
1405,11-Feb-2022,17451.0,17454.75,17303.0,17374.75,253141660,23230.82
1406,14-Feb-2022,17076.15,17099.5,16809.65,16842.8,305510740,24976.16
1407,15-Feb-2022,16933.25,17375.0,16839.25,17352.45,298658142,24765.67
1408,16-Feb-2022,17408.45,17490.6,17257.7,17322.2,244549223,21128.38
1409,17-Feb-2022,17396.55,17442.9,17235.85,17304.6,232136131,19381.26
1410,18-Feb-2022,17236.05,17380.8,17219.2,17276.3,189620888,16126.96
1411,21-Feb-2022,17192.25,17351.05,17070.7,17206.65,215183301,18725.57
1412,22-Feb-2022,16847.95,17148.55,16843.8,17092.2,300131995,24040.84
1413,23-Feb-2022,17194.5,17220.7,17027.85,17063.25,200229631,17662.47
1414,24-Feb-2022,16548.9,16705.25,16203.25,16247.95,457967874,36650.83
1415,25-Feb-2022,16515.65,16748.8,16478.3,16658.4,329780732,25743.77
1416,28-Feb-2022,16481.6,16815.9,16356.3,16793.9,404214666,33831.57
1417,02-Mar-2022,16593.1,16678.5,16478.65,16605.95,517723542,39407.44
1418,03-Mar-2022,16723.2,16768.95,16442.95,16498.05,442068263,31413.0
1419,04-Mar-2022,16339.45,16456.0,16133.8,16245.35,456143040,34821.1
1420,07-Mar-2022,15867.95,15944.6,15711.45,15863.15,585403660,38038.75
1421,08-Mar-2022,15747.75,16028.75,15671.45,16013.45,543600673,38704.4
1422,09-Mar-2022,16078.0,16418.05,15990.0,16345.35,462231428,35329.34
1423,10-Mar-2022,16757.1,16757.3,16447.9,16594.9,486445481,35513.73
1424,11-Mar-2022,16528.8,16694.4,16470.9,16630.45,343717045,24720.34
1425,14-Mar-2022,16633.7,16887.95,16606.5,16871.3,314669685,23824.02
1426,15-Mar-2022,16900.65,16927.75,16555.0,16663.0,381631902,29731.09
1427,16-Mar-2022,16876.65,16987.9,16837.85,16975.35,259973396,21361.32
1428,17-Mar-2022,17202.9,17344.6,17175.75,17287.05,448335248,35367.28
1429,21-Mar-2022,17329.5,17353.35,17096.4,17117.6,285451208,22886.39
1430,22-Mar-2022,17120.4,17334.4,17006.3,17315.5,338263468,27347.6
1431,23-Mar-2022,17405.05,17442.4,17199.6,17245.65,292120348,24705.28
1432,24-Mar-2022,17094.95,17291.75,17091.15,17222.75,290280124,25011.72
1433,25-Mar-2022,17289.0,17294.9,17076.55,17153.0,237115741,20031.39
1434,28-Mar-2022,17181.85,17235.1,17003.9,17222.0,253240837,19976.26
1435,29-Mar-2022,17297.2,17343.65,17235.7,17325.3,235149625,20305.78
1436,30-Mar-2022,17468.15,17522.5,17387.2,17498.25,505031841,28907.47
1437,31-Mar-2022,17519.2,17559.8,17435.2,17464.75,281111679,24032.07
1438,01-Apr-2022,17436.9,17703.7,17422.7,17670.45,291773447,21132.13
1439,04-Apr-2022,17809.1,18114.65,17791.4,18053.4,345526502,38623.94
1440,05-Apr-2022,18080.6,18095.45,17921.55,17957.4,283453612,25096.7
1441,06-Apr-2022,17842.75,17901.0,17779.85,17807.65,328824420,24252.48
1442,07-Apr-2022,17723.3,17787.5,17623.7,17639.55,308840215,26236.91
1443,08-Apr-2022,17698.15,17842.75,17600.55,17784.35,274447433,25608.1
1444,11-Apr-2022,17740.9,17779.05,17650.95,17674.95,251701846,21001.58
1445,12-Apr-2022,17584.85,17595.3,17442.35,17530.3,266029060,23958.77
1446,13-Apr-2022,17599.9,17663.65,17457.4,17475.65,245061941,20229.83
1447,18-Apr-2022,17183.45,17237.75,17067.85,17173.65,376130248,30154.62
1448,19-Apr-2022,17258.95,17275.65,16824.7,16958.65,401399563,35467.13
1449,20-Apr-2022,17045.25,17186.9,16978.95,17136.55,286069736,25972.15
1450,21-Apr-2022,17234.6,17414.7,17215.5,17392.6,285200022,24999.9
1451,22-Apr-2022,17242.75,17315.3,17149.2,17171.95,262739740,23371.7
1452,25-Apr-2022,17009.05,17054.3,16888.7,16953.95,275685925,22699.65
1453,26-Apr-2022,17121.3,17223.85,17064.45,17200.8,261065753,22079.92
1454,27-Apr-2022,17073.35,17110.7,16958.45,17038.4,265140480,25373.8
1455,28-Apr-2022,17189.5,17322.5,17071.05,17245.05,312914417,28488.87
1456,29-Apr-2022,17329.25,17377.65,17053.25,17102.55,336243642,29582.86
1457,02-May-2022,16924.45,17092.25,16917.25,17069.1,278155513,21222.64
1458,04-May-2022,17096.6,17132.85,16623.95,16677.6,310632799,27405.52
1459,05-May-2022,16854.75,16945.7,16651.85,16682.65,265793403,21792.91
1460,06-May-2022,16415.55,16484.2,16340.9,16411.25,300527719,25472.95
1461,09-May-2022,16227.7,16403.7,16142.1,16301.85,288402950,23274.74
1462,10-May-2022,16248.9,16404.55,16197.3,16240.05,283061200,22685.27
1463,11-May-2022,16270.05,16318.75,15992.6,16167.1,284294438,22994.38
1464,12-May-2022,16021.1,16041.95,15735.75,15808.0,314921678,25352.34
1465,13-May-2022,15977.0,16083.6,15740.85,15782.15,369135540,27454.12
1466,16-May-2022,15845.1,15977.95,15739.65,15842.3,217646558,17852.19
1467,17-May-2022,15912.6,16284.25,15900.8,16259.3,295687774,22782.99
1468,18-May-2022,16318.15,16399.8,16211.2,16240.3,290441105,23889.84
1469,19-May-2022,15917.4,15984.75,15775.2,15809.4,313876082,24340.84
1470,20-May-2022,16043.8,16283.05,16003.85,16266.15,252402013,22806.69
1471,23-May-2022,16290.95,16414.7,16185.75,16214.7,293829853,25110.85
1472,24-May-2022,16225.55,16262.8,16078.6,16125.15,249778296,21895.75
1473,25-May-2022,16196.35,16223.35,16006.95,16025.8,243342347,21400.14
1474,26-May-2022,16105.0,16204.45,15903.7,16170.15,314305739,27721.21
1475,27-May-2022,16296.6,16370.6,16221.95,16352.45,274064956,21341.98
1476,30-May-2022,16527.9,16695.5,16506.15,16661.4,251400757,21216.5
1477,31-May-2022,16578.45,16690.75,16521.9,16584.55,651613610,52929.35
1478,01-Jun-2022,16594.4,16649.2,16438.85,16522.75,249619038,19350.33
1479,02-Jun-2022,16481.65,16646.4,16443.05,16628.0,235958283,20055.84
1480,03-Jun-2022,16761.65,16793.85,16567.9,16584.3,245514871,22249.29
1481,06-Jun-2022,16530.7,16610.95,16444.55,16569.55,233589132,17999.41
1482,07-Jun-2022,16469.6,16487.25,16347.1,16416.35,233814633,17921.95
1483,08-Jun-2022,16474.95,16514.3,16293.35,16356.25,243481044,18336.15
1484,09-Jun-2022,16263.85,16492.8,16243.85,16478.1,204954394,16721.68
1485,10-Jun-2022,16283.95,16324.7,16172.6,16201.8,189680523,18388.03
1486,13-Jun-2022,15877.55,15886.15,15684.0,15774.4,225534385,20002.64
1487,14-Jun-2022,15674.25,15858.0,15659.45,15732.1,225425862,19825.41
1488,15-Jun-2022,15729.25,15783.65,15678.9,15692.15,183011236,16063.24
1489,16-Jun-2022,15832.25,15863.15,15335.1,15360.6,264735957,21383.06
1490,17-Jun-2022,15272.65,15400.4,15183.4,15293.5,342629997,29074.0
1491,20-Jun-2022,15334.5,15382.5,15191.1,15350.15,260022438,18531.78
